generation	transect	b	p_beta	lrt_p_value
1084	1	-0.060228694	0.613543003	0.613549514
1084	2	0.077354473	0.541781703	0.541816336
1084	3	0.034751269	0.783190442	0.783192198
1084	4	-0.175264063	0.134246537	0.134358186
1085	1	-0.018408115	0.878092506	0.878123574
1085	2	0.096977535	0.443679327	0.443763602
1085	3	0.068970712	0.583244897	0.583377153
1085	4	-0.182640212	0.121304264	0.121365
1086	1	-0.081102008	0.496557573	0.49657346
1086	2	0.071386873	0.575269177	0.575313878
1086	3	0.064673251	0.608753891	0.608767458
1086	4	-0.226925055	0.055293272	0.055346679
1087	1	-0.080792552	0.497658724	0.497669104
1087	2	0.073166549	0.56645209	0.566444107
1087	3	0.023852538	0.850570143	0.850570577
1087	4	-0.163971548	0.165286702	0.165385942
1088	1	-0.069167556	0.565362839	0.565376779
1088	2	0.103439217	0.41625502	0.416317616
1088	3	0.044159186	0.726058075	0.726056641
1088	4	-0.147370691	0.213746953	0.213806348
1089	1	-0.082076107	0.495212127	0.495253624
1089	2	0.097549791	0.442065002	0.442136352
1089	3	0.073381656	0.56149619	0.561465693
1089	4	-0.171499981	0.148099803	0.148197028
1090	1	-0.068473642	0.567093632	0.567104604
1090	2	0.098496661	0.436766998	0.436816738
1090	3	0.038669952	0.756690314	0.756685392
1090	4	-0.148413004	0.211771546	0.211867135
1091	1	-0.019254276	0.873003272	0.873004402
1091	2	0.095206799	0.452333579	0.45237276
1091	3	0.062461522	0.61715716	0.617156213
1091	4	-0.163892172	0.166264792	0.166344439
1092	1	-0.057166228	0.636323364	0.636328926
1092	2	0.133288265	0.290385838	0.290530639
1092	3	0.042213254	0.735247534	0.735200863
1092	4	-0.195960107	0.100180674	0.100269858
1093	1	-0.032824943	0.785616797	0.785617625
1093	2	0.090175215	0.47570262	0.47576371
1093	3	0.004436962	0.9717558	0.971730358
1093	4	-0.131287183	0.270894128	0.271004322
1094	1	-0.022324088	0.853227363	0.853237422
1094	2	0.113314364	0.3697137	0.369782268
1094	3	0.058831422	0.638753797	0.638741632
1094	4	-0.135438522	0.258158024	0.258241063
1095	1	-0.049668014	0.680479793	0.680511157
1095	2	0.180838827	0.153309687	0.15339295
1095	3	0.012027996	0.92422005	0.924218703
1095	4	-0.155957628	0.193498006	0.193588641
1096	1	-0.0201068	0.867933564	0.867935342
1096	2	0.164654857	0.191896223	0.191986864
1096	3	0.030947006	0.80587209	0.805867313
1096	4	-0.127727842	0.288665547	0.288722114
1097	1	-0.067245	0.578952626	0.578966258
1097	2	0.116933102	0.355616539	0.355728032
1097	3	0.043153429	0.730372058	0.730372207
1097	4	-0.092020199	0.44525199	0.445293193
1098	1	-0.003114581	0.97932893	0.979327072
1098	2	0.143969916	0.256099983	0.256194348
1098	3	0.055571123	0.65696841	0.656960671
1098	4	-0.118361682	0.324676805	0.32474669
1099	1	-0.04596001	0.702306128	0.702318076
1099	2	0.136262335	0.28290324	0.282995013
1099	3	0.047398056	0.703663744	0.703584428
1099	4	-0.096273495	0.422355245	0.422389312
1100	1	-0.055149821	0.643939416	0.643953687
1100	2	0.128991324	0.307208866	0.30731209
1100	3	0.070234521	0.575088069	0.575065826
1100	4	-0.0931708	0.437577639	0.437614903
1101	1	-0.063885244	0.59259839	0.592614211
1101	2	0.162904367	0.199458969	0.199535418
1101	3	0.06636182	0.597142542	0.597148517
1101	4	-0.0992236	0.408592845	0.408632961
1102	1	-0.014869743	0.900848137	0.900867537
1102	2	0.126466125	0.319826493	0.319932074
1102	3	0.030868205	0.805769793	0.805656079
1102	4	-0.088346997	0.458887402	0.458909616
1103	1	-0.04270201	0.719567834	0.719571268
1103	2	0.097044668	0.444281106	0.444177839
1103	3	0.001199389	0.992314632	0.992214252
1103	4	-0.102464178	0.392940968	0.392937505
1104	1	-0.046148143	0.698714627	0.698641944
1104	2	0.148507182	0.238532329	0.238608839
1104	3	-0.014502873	0.907428821	0.907433484
1104	4	-0.109582165	0.358741597	0.358762452
1105	1	-0.018674141	0.87567774	0.875638832
1105	2	0.184621585	0.146882408	0.14703426
1105	3	-7.01E-04	0.995524642	0.995495485
1105	4	-0.146851892	0.219980362	0.220023033
1106	1	-0.073693794	0.534078087	0.534092125
1106	2	0.142273058	0.264942034	0.265059366
1106	3	-0.033471627	0.788606285	0.788722221
1106	4	-0.113402344	0.341573146	0.341602637
1107	1	-0.006031198	0.959513896	0.959512786
1107	2	0.167952435	0.186607064	0.18672864
1107	3	0.023128658	0.85201362	0.852013248
1107	4	-0.121268991	0.311194278	0.311214297
1108	1	0.016039996	0.893099433	0.893100922
1108	2	0.173491989	0.172916526	0.173105553
1108	3	-0.037437902	0.762371209	0.762358686
1108	4	-0.175291393	0.14405726	0.144094485
1109	1	0.008464274	0.943228567	0.943227198
1109	2	0.154112845	0.225513405	0.225609466
1109	3	-0.025607192	0.836508153	0.836512194
1109	4	-0.126698855	0.292942036	0.292950434
1110	1	0.01258654	0.915995082	0.915991404
1110	2	0.135851333	0.283316018	0.283403702
1110	3	0.009562183	0.938889722	0.93889335
1110	4	-0.117465664	0.329026179	0.329084567
1111	1	0.004792479	0.96774304	0.967743147
1111	2	0.122445075	0.337232496	0.337310293
1111	3	0.0038254	0.975549382	0.97554893
1111	4	-0.140027545	0.243096848	0.243108817
1112	1	0.036877487	0.757177208	0.757186939
1112	2	0.131941702	0.298083676	0.2981848
1112	3	0.031021651	0.803753159	0.80376295
1112	4	-0.092895415	0.439886295	0.439885086
1113	1	0.037277704	0.752397166	0.752396984
1113	2	0.104083435	0.413089372	0.413108363
1113	3	0.014125188	0.909940247	0.909901639
1113	4	-0.100604131	0.399206336	0.399230232
1114	1	0.064297019	0.587850073	0.587856186
1114	2	0.103161059	0.41805836	0.418084735
1114	3	0.017886042	0.885619124	0.885616308
1114	4	-0.12419485	0.297653933	0.297704205
1115	1	0.05060035	0.671246922	0.671258
1115	2	0.124088695	0.333547019	0.333699059
1115	3	0.042952886	0.730250077	0.730244153
1115	4	-0.083218078	0.483896326	0.483897842
1116	1	0.062731465	0.599997994	0.600004003
1116	2	0.13133966	0.299179984	0.299251721
1116	3	0.007066684	0.954655118	0.954645716
1116	4	-0.098362877	0.407458894	0.407514214
1117	1	0.041993703	0.724349229	0.724348497
1117	2	0.155798446	0.221712289	0.221778235
1117	3	-0.018926197	0.879446475	0.87945083
1117	4	-0.126028408	0.285577808	0.285652797
1118	1	0.030100448	0.80208632	0.8020871
1118	2	0.175493418	0.166045935	0.166152555
1118	3	-0.012052263	0.923072886	0.923068817
1118	4	-0.096411404	0.416294056	0.416328486
1119	1	0.055320853	0.64177639	0.641781255
1119	2	0.134496625	0.287958628	0.288055065
1119	3	-0.029749176	0.811403942	0.811423045
1119	4	-0.088306868	0.450944107	0.450971236
1120	1	0.061447439	0.607414931	0.607417773
1120	2	0.078059408	0.539342511	0.539383927
1120	3	-0.009784398	0.937093356	0.937096138
1120	4	-0.077580467	0.507335584	0.507347677
1121	1	0.062832012	0.600693024	0.600704764
1121	2	0.089588806	0.480373379	0.480433942
1121	3	-0.045553615	0.714227381	0.714236244
1121	4	-0.07247333	0.537021649	0.537029982
1122	1	0.06117156	0.608502735	0.608512269
1122	2	0.082887785	0.515036555	0.515096501
1122	3	-0.028408253	0.818914206	0.818915799
1122	4	-0.073152326	0.536444289	0.536437123
1123	1	0.07467616	0.532053943	0.532050132
1123	2	0.145355351	0.251081594	0.251186598
1123	3	-0.044931911	0.718503682	0.718519822
1123	4	-0.075641692	0.524537829	0.524531467
1124	1	0.054708498	0.646945248	0.646937558
1124	2	0.105877996	0.406869839	0.406937963
1124	3	-0.043484951	0.727823275	0.727832158
1124	4	-0.07187009	0.546119074	0.546121038
1125	1	0.063691401	0.592245755	0.592254613
1125	2	0.130442198	0.304589974	0.304693638
1125	3	-0.030562679	0.806461611	0.806485356
1125	4	-0.077232724	0.514221166	0.514231565
1126	1	0.040515146	0.735270906	0.735267813
1126	2	0.156235575	0.214849818	0.214958541
1126	3	-0.033941034	0.785731035	0.785739704
1126	4	-0.082772616	0.485660616	0.485672097
1127	1	0.057604373	0.627006489	0.627012267
1127	2	0.122498721	0.333076759	0.333127604
1127	3	-0.036403701	0.770416112	0.770433052
1127	4	-0.110328988	0.352508404	0.352570748
1128	1	0.056142361	0.63560994	0.635619031
1128	2	0.087884913	0.491698834	0.491727541
1128	3	-0.096998957	0.437408797	0.437463996
1128	4	-0.072638883	0.541390035	0.541315369
1129	1	0.055852079	0.636429489	0.636439305
1129	2	0.075990497	0.550584132	0.550547604
1129	3	-0.068156464	0.586268021	0.586309462
1129	4	-0.044837244	0.708004623	0.708009589
1130	1	0.033463364	0.777917449	0.77791493
1130	2	0.114290578	0.367458267	0.36751027
1130	3	-0.049007495	0.696389204	0.696402649
1130	4	-0.03222541	0.785301869	0.78530911
1131	1	0.042229033	0.72178659	0.721791756
1131	2	0.111209327	0.38106714	0.381104607
1131	3	-0.053833278	0.668802341	0.668809189
1131	4	-0.041071249	0.729936783	0.729925308
1132	1	0.037510914	0.752829034	0.752832938
1132	2	0.109754137	0.385234163	0.385259511
1132	3	-0.032209017	0.796344111	0.796344255
1132	4	-0.054705577	0.645443033	0.645453733
1133	1	0.051992728	0.661737623	0.661744119
1133	2	0.128844797	0.306880688	0.30701069
1133	3	-0.06223706	0.620256097	0.620271529
1133	4	-0.086639996	0.46872869	0.468750164
1134	1	0.029692673	0.803113471	0.803114942
1134	2	0.152638371	0.228263333	0.228297053
1134	3	-0.078575851	0.529862877	0.529885998
1134	4	-0.084255576	0.475717496	0.47574942
1135	1	0.040519825	0.735200468	0.735203979
1135	2	0.093147181	0.46067431	0.460730781
1135	3	-0.006390079	0.959184232	0.959182656
1135	4	-0.105128854	0.374066569	0.374089421
1136	1	0.064164394	0.591747652	0.591734467
1136	2	0.19632187	0.120841138	0.120945349
1136	3	-0.006276607	0.960078603	0.960032388
1136	4	-0.103181537	0.383589155	0.383623437
1137	1	0.016922139	0.887426124	0.887431362
1137	2	0.107057204	0.396210705	0.396286629
1137	3	-0.03329455	0.790444998	0.790453352
1137	4	-0.070488848	0.552984864	0.552997033
1138	1	0.04990482	0.675584276	0.675594572
1138	2	0.087848391	0.487671428	0.487724622
1138	3	-0.014989405	0.90487403	0.904875496
1138	4	-0.08823497	0.46127148	0.461269559
1139	1	0.04902818	0.681517756	0.681528285
1139	2	0.076669674	0.543086905	0.543134665
1139	3	-0.028708578	0.81840279	0.818407707
1139	4	-0.072382887	0.547147012	0.547158534
1140	1	0.035256049	0.768538517	0.768541468
1140	2	0.028017359	0.823999341	0.824008182
1140	3	0.009587842	0.938403634	0.938404236
1140	4	-0.067832606	0.57123	0.571258098
1141	1	0.017923181	0.880877983	0.880868776
1141	2	0.066723256	0.599796555	0.599819083
1141	3	0.011822951	0.924365742	0.92436505
1141	4	-0.121809813	0.309147637	0.309207879
1142	1	0.049860162	0.676981646	0.676991596
1142	2	0.050630917	0.689960176	0.689965929
1142	3	0.028984829	0.815319833	0.815317319
1142	4	-0.07111823	0.552364562	0.552391401
1143	1	0.057296772	0.633827879	0.633834625
1143	2	0.074943823	0.555472685	0.555503167
1143	3	-0.014077227	0.909402176	0.909404085
1143	4	-0.029800901	0.803835415	0.803838513
1144	1	0.077325195	0.522354953	0.522362827
1144	2	0.06396017	0.614857602	0.614904007
1144	3	-0.009117527	0.94133703	0.941336835
1144	4	-0.07031213	0.557903434	0.557921992
1145	1	0.088362019	0.462738014	0.462732796
1145	2	0.044558761	0.725940607	0.725957929
1145	3	-0.021140747	0.86441821	0.864415581
1145	4	-0.049959438	0.67795747	0.677967532
1146	1	0.051925733	0.666368049	0.666333664
1146	2	0.025945483	0.839009451	0.839012061
1146	3	0.023393877	0.849219896	0.849216545
1146	4	-0.020561867	0.864766548	0.864753624
1147	1	0.063946967	0.596308915	0.596318624
1147	2	0.038161845	0.762899684	0.762948093
1147	3	0.018164656	0.883562033	0.88352271
1147	4	-0.055905117	0.643665504	0.643666541
1148	1	0.016733452	0.889255674	0.889252823
1148	2	0.075612754	0.550591962	0.550642926
1148	3	0.012089051	0.921857807	0.921863126
1148	4	-0.067813098	0.573584743	0.573578961
1149	1	0.048869542	0.683071878	0.683068315
1149	2	0.036007924	0.778212187	0.778221173
1149	3	0.016079144	0.89602816	0.896018074
1149	4	-0.052519777	0.664949628	0.664950384
1150	1	0.026440757	0.824617872	0.824622676
1150	2	0.072441765	0.567754919	0.567748941
1150	3	-0.016489059	0.893894302	0.893889837
1150	4	-0.056801738	0.640282056	0.640296824
1151	1	0.026320207	0.82653186	0.826533225
1151	2	0.068759026	0.586022648	0.586063733
1151	3	-0.008492115	0.944720605	0.94466649
1151	4	-0.103606238	0.391894954	0.391922497
1152	1	0.005989712	0.959942279	0.959934187
1152	2	0.079069494	0.531661648	0.532001368
1152	3	-0.061124814	0.619803512	0.619814313
1152	4	-0.065756116	0.586676405	0.586688963
1153	1	-0.016151888	0.892233021	0.892232928
1153	2	0.062048438	0.624283959	0.624310127
1153	3	-0.025602186	0.836882664	0.836880641
1153	4	-0.041994322	0.728336522	0.728342905
1154	1	-0.015875907	0.894690195	0.894686656
1154	2	0.068764577	0.581595292	0.581546022
1154	3	-0.027331578	0.826261039	0.82624835
1154	4	-0.078293099	0.51537162	0.51538804
1155	1	-0.033680768	0.777717283	0.777712467
1155	2	0.069187762	0.58217164	0.58218899
1155	3	-0.04865666	0.695462804	0.695507417
1155	4	-0.035151943	0.771615747	0.771592833
1156	1	0.01144011	0.923339665	0.923339919
1156	2	0.09666432	0.442169323	0.442189472
1156	3	-0.013393211	0.914242535	0.914244679
1156	4	-0.069820918	0.563083663	0.563094848
1157	1	0.022183265	0.852669977	0.852673064
1157	2	0.045039796	0.721058888	0.721068316
1157	3	0.005804101	0.962567206	0.96256796
1157	4	-0.040165094	0.739178119	0.739177769
1158	1	0.038000218	0.750550844	0.750549548
1158	2	0.083068523	0.509142281	0.509496368
1158	3	-0.023039872	0.852312688	0.852315715
1158	4	-0.02249353	0.852191216	0.852183084
1159	1	-0.005139446	0.965659861	0.965677125
1159	2	0.041200499	0.743446185	0.743455035
1159	3	-0.027871152	0.822871115	0.822978058
1159	4	-0.045092664	0.707861546	0.707860628
1160	1	-0.025287147	0.831575838	0.831574983
1160	2	0.021677987	0.864059423	0.864119148
1160	3	0.037148153	0.767484818	0.767488751
1160	4	-0.047920619	0.692703309	0.692710768
1161	1	0.017166674	0.885340965	0.885343344
1161	2	0.115843434	0.357375967	0.357428941
1161	3	0.007312566	0.953265128	0.953264696
1161	4	-0.066277256	0.584274875	0.584279799
1162	1	-0.024004525	0.84133912	0.84132685
1162	2	0.06648527	0.597815696	0.597816001
1162	3	0.016529423	0.893486081	0.893460772
1162	4	-0.054522239	0.654576535	0.654573804
1163	1	-0.00840722	0.944248754	0.944249007
1163	2	0.027493663	0.827979367	0.828006083
1163	3	0.049414875	0.688693526	0.688687358
1163	4	-0.094192653	0.439802119	0.439815212
1164	1	-0.007742296	0.94850573	0.948503496
1164	2	-0.011518554	0.927119211	0.927120233
1164	3	0.01789474	0.885144454	0.885138982
1164	4	-0.071999533	0.555666693	0.55567119
1165	1	-0.010724692	0.928443354	0.92843235
1165	2	-0.002198421	0.98611382	0.986108157
1165	3	0.038365243	0.757677549	0.757717599
1165	4	-0.088195527	0.466437406	0.466530095
1166	1	-0.016069075	0.893884789	0.893890722
1166	2	-0.009023668	0.942739027	0.942740297
1166	3	0.057280315	0.644745209	0.644767272
1166	4	-0.068186238	0.575085966	0.574917515
1167	1	0.007872403	0.947624052	0.947622927
1167	2	0.032285595	0.79554692	0.795555559
1167	3	0.04500537	0.718900143	0.718908122
1167	4	-0.107786045	0.371718418	0.371755319
1168	1	0.008235312	0.945144722	0.945145806
1168	2	-0.003313882	0.978866825	0.978858888
1168	3	0.057810839	0.644716742	0.644716224
1168	4	-0.12057966	0.319390823	0.319440669
1169	1	-0.020785497	0.862572292	0.862576458
1169	2	-0.050458616	0.686732908	0.686735949
1169	3	0.070084328	0.576289087	0.576294771
1169	4	-0.093317945	0.438928171	0.438952005
1170	1	0.032020446	0.789283726	0.789283299
1170	2	-0.049906826	0.69325682	0.693249612
1170	3	0.086268218	0.489377146	0.489411309
1170	4	-0.107810943	0.372572357	0.372612809
1171	1	0.034036078	0.775722764	0.775731868
1171	2	-0.015136648	0.904205802	0.904204295
1171	3	0.108876894	0.381825315	0.381855086
1171	4	-0.080589306	0.504721696	0.5047284
1172	1	-0.005186714	0.965446041	0.965444246
1172	2	-0.011005775	0.930117959	0.930132151
1172	3	0.0574934	0.645174794	0.6450167
1172	4	-0.064481168	0.593538411	0.59353445
1173	1	-0.019999185	0.866643871	0.86664106
1173	2	0.002231228	0.985863807	0.985810783
1173	3	0.123949719	0.318889901	0.31890739
1173	4	-0.096939011	0.422825859	0.422839574
1174	1	-0.026932346	0.821415081	0.821409207
1174	2	-0.003444702	0.978257721	0.978237605
1174	3	0.080669115	0.518189974	0.518204473
1174	4	-0.103758836	0.389901777	0.389916982
1175	1	-0.014664488	0.902651755	0.902646423
1175	2	0.00998252	0.936827115	0.936901174
1175	3	0.080498448	0.519364227	0.519398352
1175	4	-0.084326864	0.48441619	0.484432013
1176	1	-0.021771366	0.856294394	0.856288164
1176	2	-0.012583823	0.920719321	0.920746101
1176	3	0.084634338	0.497116719	0.497130804
1176	4	-0.103195101	0.392332712	0.39237614
1177	1	4.23E-05	0.999720928	0.999718811
1177	2	0.029513229	0.816055046	0.816064483
1177	3	0.066240347	0.595688529	0.595692293
1177	4	-0.086354385	0.47297836	0.473003453
1178	1	0.009665035	0.936242451	0.936252883
1178	2	0.059674586	0.638000928	0.638009804
1178	3	0.135662996	0.276212375	0.276258914
1178	4	-0.087340716	0.468421521	0.468539314
1179	1	0.025353953	0.834204198	0.834198161
1179	2	0.021027048	0.867695478	0.867696729
1179	3	0.088971679	0.479203481	0.479210443
1179	4	-0.076082103	0.529640282	0.529693524
1180	1	-0.006687123	0.95595129	0.955950581
1180	2	0.039199812	0.757756035	0.757755508
1180	3	0.06854971	0.581763686	0.581917614
1180	4	-0.086452629	0.479019718	0.479056501
1181	1	-5.05E-04	0.996674994	0.996657282
1181	2	0.039016451	0.757682725	0.75768827
1181	3	0.052176728	0.672858673	0.672871236
1181	4	-0.092617898	0.447477675	0.447507538
1182	1	0.019980502	0.868766482	0.868768209
1182	2	0.065048776	0.608553283	0.608563473
1182	3	0.054403506	0.660514507	0.660679227
1182	4	-0.092088431	0.449155092	0.44917862
1183	1	-0.028014325	0.81724772	0.817248746
1183	2	0.056517872	0.655195805	0.655203768
1183	3	0.041399173	0.738783312	0.738783858
1183	4	-0.082606991	0.49646425	0.496494644
1184	1	0.006334212	0.958444556	0.958443979
1184	2	0.040112286	0.749962747	0.749969495
1184	3	0.041837243	0.737076583	0.737009535
1184	4	-0.156919373	0.197210539	0.197283333
1185	1	-0.012746617	0.916367283	0.916373736
1185	2	0.103668977	0.414867323	0.414913251
1185	3	-0.023810181	0.84883961	0.84884599
1185	4	-0.105368616	0.384403963	0.384451616
1186	1	-0.023525875	0.846699137	0.846702101
1186	2	0.054097527	0.668730588	0.668772415
1186	3	0.025481794	0.838894558	0.838904643
1186	4	-0.104962231	0.391174299	0.391236185
1187	1	0.042150464	0.729665006	0.729662667
1187	2	0.093424979	0.458902459	0.458951196
1187	3	0.005553078	0.964729516	0.96465006
1187	4	-0.139551234	0.25344915	0.253504545
1188	1	0.048642285	0.687708602	0.687544006
1188	2	0.077477278	0.537676543	0.537613717
1188	3	-0.026756419	0.83041647	0.830414834
1188	4	-0.092171622	0.448777697	0.448824565
